"elev","cid","lat","long","burn","cht","n","dist"
1676.74183641064,180,42.5206050146429,-112.102792268829,1,0.052772376953125,28,9.99999999906868
1676.78078525488,181,42.5206056003503,-112.102731407812,1,0.0261623095703125,11,11.1803398845834
1676.86646863477,182,42.5206061860255,-112.102670546794,1,0.00318522119140625,7,14.1421356229078
1676.9775645415,183,42.5206067716683,-112.102609685773,1,0.00409885107421875,18,18.0277563771262
1677.14222106592,184,42.5206073572788,-112.102548824751,1,0.0014156181640625,1,21.2132034364608
1677.39395106787,185,42.520607942857,-112.102487963728,1,0.005566470703125,15,25.0000000004657
1677.57730306445,186,42.5206085284029,-112.102427102702,1,0.001960951171875,3,29.1547594755043
1677.68332423779,187,42.5206091139165,-112.102366241674,1,0.00539176025390625,24,33.5410196631216
1675.52064173584,188,42.5205547209503,-112.1033392257,1,0.07815650390625,47,10
1675.52620080078,189,42.5205553069477,-112.103278364743,1,0.0213809135742188,25,7.07106781256518
1675.56968042627,190,42.5205558929127,-112.103217503785,1,0.0863407143554688,35,5
1675.63002790332,191,42.5205564788455,-112.103156642824,1,0.074183482421875,44,5
1675.74085808398,192,42.5205570647459,-112.103095781862,1,0.255401506347656,49,5
1675.8846985542,193,42.520557650614,-112.103034920899,1,0.170970880371094,23,5.00000000093132
1676.020948,194,42.5205582364498,-112.102974059933,1,0.2813448671875,58,5
1676.0753740791,195,42.5205588222533,-112.102913198965,1,0.100366543945312,16,4.99999999813735
1676.04455414062,196,42.5205594080245,-112.102852337996,1,0.126244508300781,1,5.00000000093132
1676.01015745605,197,42.5205599937634,-112.102791477025,1,0.000626587890625,1,4.99999999906868
1675.96821986328,198,42.5205605794699,-112.102730616052,1,0.0584851474609375,21,7.07106781186548
1676.01526735205,199,42.5205611651441,-112.102669755077,1,0.0204930380859375,30,11.1803398881758
1676.07259883594,200,42.5205617507861,-112.102608894101,1,0.0037985400390625,12,14.142135625048
1676.23791069727,201,42.5205623363956,-112.102548033123,1,0.00380715576171875,10,18.0277563778204
1676.49281014502,202,42.5205629219729,-112.102487172142,1,0.00342418896484375,6,22.3606797749979
1676.69767047607,203,42.5205635075179,-112.10242631116,1,0.00178613427734375,3,26.9258240352618
1676.83954204785,204,42.5205640930306,-112.102365450177,1,0.0049517021484375,15,31.6227766015918
1674.54798326611,205,42.5205097000787,-112.103338433505,1,0.0298018500976562,43,5
1674.6988456792,206,42.5205102860751,-112.103277572592,1,0.0436961455078125,18,5.00000000029104
1674.85000581494,207,42.5205108720393,-112.103216711677,0,0.241432451171875,16,0
1675.03416509717,208,42.5205114579711,-112.103155850761,0,0.237389581054687,43,0
1675.08654412988,209,42.5205120438706,-112.103094989842,0,0.601426766601562,32,0
1675.06836819141,210,42.5205126297378,-112.103034128922,0,0.125742097167969,62,0
1675.10529665332,211,42.5205132155727,-112.102973268,0,0.458919938476562,59,0
1675.18370926563,212,42.5205138013753,-112.102912407076,0,0.404682703613281,48,0
1675.38274697266,213,42.5205143871455,-112.102851546151,0,0.560358520019531,40,0
1675.35999400586,214,42.5205149728835,-112.102790685223,0,0.241170380371094,35,0
1675.17808263135,215,42.5205155585891,-112.102729824294,1,0.0224286840820313,8,5.00000000058208
1675.15265381152,216,42.5205161442624,-112.102668963363,1,0.00546774267578125,27,7.07106781359415
1675.20467627393,217,42.5205167299034,-112.10260810243,1,0.00316927001953125,15,11.1803398890088
1675.4028681333,218,42.5205173155121,-112.102547241496,1,0.0103078491210938,36,15.8113883006578
1675.64871825537,219,42.5205179010885,-112.102486380559,1,0.00243439892578125,3,20.6155281293306
1675.83394184229,220,42.5205184866325,-112.102425519621,1,0.0052793046875,8,24.9999999997206
1675.98302401465,221,42.5205190721443,-112.102364658681,1,0.0013777177734375,1,29.1547594743762
1673.82626042285,222,42.5204646792067,-112.103337641312,0,0.187115504882813,157,0
1673.89832878174,223,42.5204652652022,-112.103276780442,0,0.269467040527344,70,0
1673.86091809863,224,42.5204658511655,-112.103215919571,0,0.510962935546875,40,0
1673.79867907666,225,42.5204664370964,-112.103155058699,0,0.383621423339844,42,0
1673.85360321777,226,42.520467022995,-112.103094197824,0,0.187880506835937,70,0
1673.95002134863,227,42.5204676088613,-112.103033336947,0,0.258923962890625,54,0
1674.07133066309,228,42.5204681946952,-112.102972476069,0,0.383939028320313,42,0
1674.2089855835,229,42.5204687804969,-112.102911615189,0,0.482008053222656,38,0
1674.25844131445,230,42.5204693662662,-112.102850754307,0,0.226877509277344,86,0
1674.37238872119,231,42.5204699520032,-112.102789893423,0,0.397018591796875,58,0
1674.42072783838,232,42.520470537708,-112.102729032538,0,0.129340381347656,56,0
1674.31715569482,233,42.5204711233803,-112.10266817165,1,0.006770185546875,28,4.99999999988358
1674.35803590234,234,42.5204717090204,-112.102607310761,1,0.00404697119140625,14,10.0000000000582
1674.56399971387,235,42.5204722946282,-112.10254644987,1,0.00153903369140625,3,14.1421356231136
1674.84033089453,236,42.5204728802036,-112.102485588977,1,0.00316352734375,3,18.02775637598
1675.02314580762,237,42.5204734657468,-112.102424728083,1,0.00506600439453125,10,22.3606797752582
1675.19816512695,238,42.5204740512576,-112.102363867186,1,0.00444311083984375,9,26.9258240351645
1672.60432889551,239,42.5204196583344,-112.10333684912,0,0.348311153320312,81,0
1672.65248189648,240,42.520420244329,-112.103275988295,0,0.351600284179687,42,0
1672.74383367871,241,42.5204208302913,-112.103215127468,0,0.187702510253906,59,0
1672.88543696582,242,42.5204214162213,-112.103154266638,0,0.28560944140625,30,0
1672.93154946826,243,42.520422002119,-112.103093405807,0,0.272793351074219,55,0
1672.99100086475,244,42.5204225879843,-112.103032544975,0,0.177398007324219,57,0
1673.11063584766,245,42.5204231738174,-112.10297168414,0,0.319927303222656,47,0
1673.22461217432,246,42.5204237596181,-112.102910823304,0,0.174305220703125,68,0
1673.2949225293,247,42.5204243453865,-112.102849962465,0,0.413754227050781,50,0
1673.39326451074,248,42.5204249311226,-112.102789101625,0,0.203523092285156,76,0
1673.53575681592,249,42.5204255168264,-112.102728240783,0,0.435873029785156,53,0
1673.47619201172,250,42.5204261024979,-112.10266737994,1,0.0326087084960937,12,4.99999999994179
1673.53373489258,251,42.5204266881371,-112.102606519094,1,-0.000231376953125,0,7.07106781157736
1673.75913675049,252,42.5204272737439,-112.102545658247,1,0.0012687509765625,3,11.1803398873428
1674.04439836475,253,42.5204278593184,-112.102484797398,1,0.00476195654296875,11,15.8113883000136
1674.23997287451,254,42.5204284448607,-112.102423936547,1,0.00391130810546875,4,20.615528127806
1674.41216718115,255,42.5204290303706,-112.102363075694,1,0.0035093203125,6,25.0000000000931
1671.6255274248,256,42.5203746374617,-112.103336056931,0,0.469152991699219,44,0
1671.71168761572,257,42.5203752234554,-112.103275196149,0,0.0919806342773438,69,0
1671.80212281641,258,42.5203758094167,-112.103214335366,0,0.16136919921875,83,0
1671.97478679443,259,42.5203763953458,-112.10315347458,0,0.060281833984375,125,0
1671.95935255615,260,42.5203769812426,-112.103092613793,0,0.202260561035156,50,0
1672.04226466309,261,42.520377567107,-112.103031753004,0,0.287752854003906,59,0
1672.1691470918,262,42.5203781529391,-112.102970892213,0,0.181999398925781,52,0
1672.23719132227,263,42.520378738739,-112.10291003142,0,0.223327354980469,47,0
1672.33693588867,264,42.5203793245065,-112.102849170625,0,0.117368625976563,62,0
1672.4389555332,265,42.5203799102417,-112.102788309829,0,0.237140270996094,52,0
1672.49797500928,266,42.5203804959445,-112.102727449031,0,0.246208857910156,46,0
