"elev","cid","lat","long","burn","n","cht","dist","confidence","density1","density2","rough1","rough2"
1582.68042349902,205,42.4681054873105,-112.08773217793,1,49,0.0400787846679687,7.0710678133472,0.490208956072758,-0.436316143972404,-0.426536425024833,-0.516735732349925,-0.369941786882497
1582.99861826318,206,42.4681060644479,-112.08767136749,1,26,0.0164037543945313,5.00000000186265,0.879376542001148,-0.630786628586191,-0.617696316769871,-0.170772410175913,-0.138568064065388
1583.31382886523,207,42.4681066415531,-112.087610557048,1,44,0.103342458984375,5.00000000011642,0.441430107302605,-0.0785443398082953,-0.203592411634304,-0.375645291082481,-0.137501466522178
1583.56596283252,208,42.468107218626,-112.087549746604,0,50,0.218956440917969,0,0.0480430198995876,0.19296146443083,0.0728029228888405,0.166886700257626,-0.249333927786793
1583.906857125,209,42.4681077956666,-112.087488936159,0,38,0.266153911621094,0,0.0495289805443638,0.602756561237499,0.276495643856157,-0.157257817756473,-0.54569562994105
1584.19476297021,210,42.468108372675,-112.087428125711,0,26,0.295109928710937,0,-0.0417609234347481,0.516762009667367,0.1539188705291,0.284405845498906,-0.0380683421601367
1584.24882356006,211,42.4681089496511,-112.087367315262,0,57,0.193047020996094,0,0.186387659732435,0.828544143086972,0.423648667650392,-0.153969586124146,-0.520628289194168
1584.12543442627,212,42.468109526595,-112.087306504811,0,67,0.172249711914062,0,0.210274233696616,0.769813634480612,0.474749460647371,-0.617094758981617,-0.535850059151177
1583.88985237988,213,42.4681101035066,-112.087245694359,0,36,0.225044468261719,0,-0.0656231573392277,0.814523620123671,0.533749896149469,0.320609714553617,0.0526391337246657
1583.66056389307,214,42.4681106803859,-112.087184883904,0,41,0.216089247558594,0,0.160398256735418,0.278515091953662,0.188093992980113,-0.224386306083564,-0.395443183080112
1583.49833965186,215,42.468111257233,-112.087124073448,0,56,0.105280740234375,0,0.58371083903993,-0.09799957480736,-0.00799733792631467,-0.37274940714442,-0.617346651587929
1583.37565734766,216,42.4681118340479,-112.08706326299,0,42,0.127287479980469,0,0.629347538227993,-0.13635422198365,-0.157608609423727,-0.37416151243631,-0.350790839518678
1583.17323622803,217,42.4681124108305,-112.08700245253,0,25,0.102467141113281,0,1.06527055333848,-0.42776480267723,-0.445663186156091,-0.111676451162365,-0.136095102344668
1583.02498747656,218,42.4681129875808,-112.086941642068,0,71,0.137447560058594,0,0.170423623075717,0.122449522730027,0.195022291407989,0.0505815482288523,-0.377151459156188
1582.93489569531,219,42.4681135642989,-112.086880831605,0,42,0.293537098144531,0,-0.491779495306427,0.0543978510390711,0.0151623690948825,0.583882955910245,0.770486574772292
1582.87128912256,220,42.4681141409847,-112.08682002114,0,52,0.346260119140625,0,-0.648824260725843,0.554792067805581,0.511964391934987,0.808448791968366,0.383591730165838
1582.30314749609,221,42.4680581569219,-112.08797463994,1,55,0.0256622612304688,14.1421356231136,0.179198823099598,-0.416596641791896,-0.435449752246461,-0.704542849442415,-0.38422363116236
1582.37181040771,222,42.4680587341874,-112.08791382955,1,70,0.0328386376953125,11.1803398884361,0.211651424699601,-0.344601069664839,-0.325699079334234,-0.649414740518362,-0.515293667002426
1582.22058036133,223,42.4680593114207,-112.087853019159,1,48,0.14505838671875,10,-0.102323175419828,-0.068516549260276,-0.0834956789865163,-0.13180264246087,-0.109133302117005
1582.0118299082,224,42.4680598886217,-112.087792208766,1,53,0.115315109863281,7.07106781194779,0.040244236583169,-0.140414457428974,-0.154587480280916,0.0606026213533566,-0.0682367793843875
1581.89541984131,225,42.4680604657905,-112.087731398371,1,18,0.030507603515625,5.00000000087311,0.64205091963695,-0.548580864106531,-0.536876753604463,-0.101210326921977,-0.0125012604706834
1581.89440681104,226,42.468061042927,-112.087670587975,0,11,0.079681646484375,0,0.572208183201123,-0.224231677221563,-0.271437059490996,-0.268554742606102,-0.202813378510368
1581.91634180957,227,42.4680616200312,-112.087609777576,0,68,0.140524557617187,0,0.161888172639895,0.324066711120231,0.237030432122926,-0.520980873368182,-0.38611349368026
1582.08065908252,228,42.4680621971032,-112.087548967176,0,33,0.361335705078125,0,-0.0500460515690772,0.360682078096914,0.0545447675189637,-0.10700646613041,0.24286768919464
1582.31472968945,229,42.4680627741429,-112.087488156774,0,29,0.435723087402344,0,-0.330504769792981,0.581049310257441,0.370625111505639,0.412226530195224,0.539148804035718
1582.42582091113,230,42.4680633511504,-112.08742734637,0,28,0.328680991699219,0,-0.198111730933268,0.55111099831624,0.332476195528364,-0.0989348422599861,-0.00394917288089936
