"elev","cid","lat","long","burn","cht","n","dist"
1308.03843588086,102,43.3010187218589,-116.989915077928,1,-0.00494698828125,1,53.8516480721125
1308.0215968291,103,43.3010187164072,-116.989853432739,1,-0.00507495361328125,0,49.2442890101389
1308.00943360254,104,43.3010187109224,-116.98979178755,1,-0.00044737451171875,8,44.7213595506726
1307.99140678418,105,43.3010187054043,-116.989730142361,1,-0.00219483154296875,1,40.31128874311
1307.95946318213,106,43.301018699853,-116.989668497172,1,-0.000824279296875,0,35.3553390593109
1307.94949484766,107,43.3010186942684,-116.989606851983,1,0.00094236669921875,2,30.4138126524863
1307.93725238818,108,43.3010186886507,-116.989545206793,1,0.0006609306640625,0,25.4950975685804
1307.92293744189,109,43.3010186829997,-116.989483561605,1,0.0016386455078125,2,20.6155281291048
1307.91596130713,110,43.3010186773155,-116.989421916416,1,0.00157458154296875,0,15.8113883023697
1307.89872811523,111,43.3010186715981,-116.989360271227,1,0.001600337890625,0,11.1803398882799
1307.90270751318,112,43.3010186658474,-116.989298626038,1,0.0035841376953125,3,7.07106781281213
1307.87372486719,113,43.3010186600635,-116.989236980849,1,0.0023992939453125,2,4.99999999883585
1307.85275574463,114,43.3010186542464,-116.98917533566,0,0.0237292646484375,11,0
1307.83430348145,115,43.3010186483961,-116.989113690471,0,0.0197483955078125,11,0
1307.80379692285,116,43.3010186425126,-116.989052045282,0,0.00349067431640625,2,0
1307.76185478955,117,43.3010186365958,-116.988990400093,0,0.0174532143554687,3,0
1307.72781948633,118,43.3010186306459,-116.988928754904,0,0.06132009765625,8,0
1307.66137476416,119,43.3010186246627,-116.988867109716,0,0.0004323046875,2,0
1307.63124776001,120,43.3010186186462,-116.988805464527,0,0.0063137939453125,3,0
1308.16787085156,121,43.3009737042023,-116.989976730513,1,0.0019447158203125,2,60.4152298689363
1308.14657508154,122,43.3009736987839,-116.989915085369,1,-0.00232252880859375,0,55.9016994388692
1308.12245306885,123,43.3009736933323,-116.989853440226,1,-0.00402444580078125,1,50.9901951362018
1308.10175825586,124,43.3009736878474,-116.989791795082,1,-0.0059965869140625,2,46.0977222866349
1308.10011535059,125,43.3009736823293,-116.989730149939,1,-0.00496850390625,4,41.2310562569107
1308.08020761182,126,43.300973676778,-116.989668504795,1,-0.00671126708984375,2,36.4005494458989
1308.06288015918,127,43.3009736711935,-116.989606859652,1,-0.0064371328125,0,31.6227766024385
1308.03807610156,128,43.3009736655758,-116.989545214508,1,-0.00604755419921875,0,26.9258240372614
1308.02333697461,129,43.3009736599248,-116.989483569365,1,-0.00581150830078125,0,22.3606797769242
1308.02971627832,130,43.3009736542406,-116.989421924221,1,-0.0060660478515625,0,18.0277563785792
1308.00675627051,131,43.3009736485232,-116.989360279078,1,-0.00452702587890625,1,14.1421356241425
1308.00317800684,132,43.3009736427725,-116.989298633934,1,-0.00418458837890625,1,9.99999999918509
1307.98050255371,133,43.3009736369887,-116.989236988791,1,-0.0023201357421875,2,4.99999999825377
1307.94383344922,134,43.3009736311716,-116.989175343647,0,0.00069885205078125,1,0
1307.91106240186,135,43.3009736253213,-116.989113698504,0,0.00151404833984375,1,0
1307.877377875,136,43.3009736194378,-116.98905205336,0,0.00903419091796875,4,0
1307.84819883252,137,43.300973613521,-116.988990408217,0,0.0113441904296875,15,0
1307.81493086182,138,43.3009736075711,-116.988928763074,0,0.0129398530273437,14,0
1307.76745272559,139,43.3009736015879,-116.98886711793,0,-0.00217979931640625,0,0
1307.72753330383,140,43.3009735955715,-116.988805472787,0,-0.00597945251464844,0,0
1308.28556989502,141,43.300928681127,-116.989976737909,1,-0.00635638330078125,0,61.8465843853378
1308.26117805664,142,43.3009286757086,-116.989915092811,1,-0.00430294677734375,0,57.0087712568101
1308.22332101953,143,43.300928670257,-116.989853447713,1,-0.00122808154296875,0,52.2015325437834
1308.19445324658,144,43.3009286647722,-116.989791802615,1,-4.598876953125e-05,0,47.4341649025993
1308.18610187402,145,43.3009286592541,-116.989730157517,1,0.00033293701171875,0,42.7200187272962
1308.17672027246,146,43.3009286537028,-116.989668512419,1,0.00102148388671875,0,38.078865529587
1308.15946052393,147,43.3009286481183,-116.989606867321,1,0.0007808876953125,2,33.5410196632778
1308.14212318701,148,43.3009286425005,-116.989545222223,1,-0.00191624560546875,0,29.1547594757538
1308.12137439502,149,43.3009286368496,-116.989483577124,1,-0.0036104541015625,0,25.0000000004657
1308.10950190234,150,43.3009286311654,-116.989421932026,1,-0.0043916943359375,1,20.6155281282577
1308.09931481982,151,43.300928625448,-116.989360286929,1,-0.004572142578125,1,15.811388301118
1308.09619496973,152,43.3009286196973,-116.989298641831,1,-0.00440715673828125,1,11.1803398877593
1308.08976063477,153,43.3009286139135,-116.989236996733,1,-0.005261208984375,0,7.07106781182432
1308.04889714795,154,43.3009286080964,-116.989175351635,1,-0.00716023974609375,1,4.99999999918509
1308.00128758057,155,43.3009286022461,-116.989113706537,0,-0.00324130419921875,3,0
1307.99807857568,156,43.3009285963626,-116.989052061439,0,0.0160938056640625,20,0
1307.94916514795,157,43.3009285904459,-116.988990416341,0,0.00721246826171875,8,0
1307.89823422168,158,43.3009285844959,-116.988928771243,0,0.032909392578125,9,0
1307.86608152246,159,43.3009285785127,-116.988867126145,0,0.0215932221679687,10,0
1307.84187756348,160,43.3009285724963,-116.988805481048,0,0.0110664947509766,1,0
1308.3808705083,161,43.3008836580514,-116.989976745305,1,-0.009646212890625,1,63.2455532057605
1308.36808179932,162,43.300883652633,-116.989915100253,1,-0.0106870649414062,3,58.5234995549209
1308.34340322607,163,43.3008836471814,-116.9898534552,1,-0.0102223271484375,0,53.8516480716369
1308.31956350488,164,43.3008836416965,-116.989791810147,1,-0.0111846977539063,0,49.2442890082418
1308.29671034473,165,43.3008836361784,-116.989730165095,1,-0.00678315625,0,44.7213595506726
1308.28452062793,166,43.3008836306272,-116.989668520042,1,-0.00555719140625,1,40.3112887418465
1308.28523721338,167,43.3008836250427,-116.98960687499,1,-0.00769281103515625,0,36.0555127550919
1308.26984515137,168,43.3008836194249,-116.989545229937,1,-0.0071685205078125,2,31.6227766017022
1308.23729569775,169,43.300883613774,-116.989483584884,1,-0.002546177734375,5,26.9258240353483
1308.22310649707,170,43.3008836080898,-116.989421939832,1,-0.0039832041015625,1,22.3606797751541
1308.19834547559,171,43.3008836023724,-116.989360294779,1,-0.0001424072265625,1,18.0277563766903
1308.20344788916,172,43.3008835966218,-116.989298649727,1,-0.00216010888671875,2,14.1421356250892
1308.18772837012,173,43.3008835908379,-116.989237004675,1,-0.00275186376953125,2,11.1803398862494
1308.15083856299,174,43.3008835850209,-116.989175359622,1,-0.00671787109375,0,7.07106781182432
1308.09996377686,175,43.3008835791706,-116.98911371457,1,-0.00741728076171875,2,5
1308.10458344775,176,43.3008835732871,-116.989052069517,0,-0.00959011083984375,17,0
1308.05925188135,177,43.3008835673703,-116.988990424465,0,0.003892177734375,5,0
1308.01323049463,178,43.3008835614204,-116.988928779413,0,0.0265733696289062,11,0
1307.97458249609,179,43.3008835554372,-116.98886713436,0,-0.0015083447265625,2,0
1307.95656144714,180,43.3008835494208,-116.988805489308,0,0.0190770050048828,4,0
1308.48024693359,181,43.3008386349754,-116.989976752701,1,0.0048831982421875,2,65.0000000010567
1308.45979809863,182,43.300838629557,-116.989915107694,1,0.00458773486328125,3,60.415229866966
1308.44525764355,183,43.3008386241054,-116.989853462687,1,0.00117030859375,0,55.9016994376509
1308.42682403564,184,43.3008386186205,-116.98979181768,1,-0.0031728720703125,0,51.4781507064558
1308.40986410254,185,43.3008386131025,-116.989730172673,1,-0.005099998046875,2,47.1699056618625
1308.408184354,186,43.3008386075512,-116.989668527666,1,-0.00478559765625,4,42.7200187280047
1308.38832103418,187,43.3008386019667,-116.989606882659,1,-0.0085657705078125,1,38.0788655282419
1308.37499371924,188,43.300838596349,-116.989545237651,1,-0.0114493779296875,0,33.5410196614556
1308.36205848389,189,43.300838590698,-116.989483592644,1,-0.00895727978515625,2,29.1547594737573
1308.34484611914,190,43.3008385850138,-116.989421947637,1,-0.01149115625,0,25.0000000011642
1308.30725546973,191,43.3008385792965,-116.98936030263,1,-0.0096892431640625,0,21.2132034360492
1308.30420963574,192,43.3008385735459,-116.989298657623,1,-0.016247384765625,1,18.0277563767065
1308.28600354639,193,43.300838567762,-116.989237012616,1,-0.016230087890625,0,14.1421356228255
1308.2309703457,194,43.300838561945,-116.989175367609,1,-0.004763755859375,0,9.99999999749707
1308.19423549463,195,43.3008385560947,-116.989113722603,1,-0.00135556640625,1,4.99999999953434
1308.16033832861,196,43.3008385502112,-116.989052077596,0,-0.00112670703125,3,0
1308.14698283643,197,43.3008385442945,-116.988990432589,0,0.0061946591796875,5,0
1308.10681071143,198,43.3008385383445,-116.988928787582,0,0.0003964580078125,1,0
1308.0835203501,199,43.3008385323614,-116.988867142575,0,-0.001513345703125,3,0
1308.07373178101,200,43.300838526345,-116.988805497568,0,-0.0100246368408203,0,0
1308.59397649805,201,43.300793611899,-116.989976760097,1,0.0126569379882813,3,67.082039326087
1308.57685015039,202,43.3007936064806,-116.989915115136,1,0.00929691064453125,8,62.6498204324829
