id,type,transect,area,height,lat,long,y,ht_true,z
KOES11941,segment,0,0.158699999806231,0.12939453125,42.5199677183722,-112.102353200942,1,,101
KOES11942,segment,0,0.010999999979504,0.1143798828125,42.5199653997465,-112.102584834051,1,,101
KOES11943,segment,0,0.026499999989937,0.1029052734375,42.5199671423681,-112.102403713495,1,,101
KOES11944,segment,0,0.025100000026214,0.18017578125,42.5199647135407,-112.102646788353,1,,101
KOES11945,segment,0,0.032700000036129,0.10009765625,42.5199639863043,-112.102713002881,1,,101
KOES11946,segment,0,0.024800000004234,0.20654296875,42.5199657396687,-112.10253078685,1,,101
KOES11947,segment,0,0.063799999971252,0.1583251953125,42.5199665477352,-112.102446799495,1,,101
KOES11948,segment,0,0.14379999996936,0.2401123046875,42.5199612486839,-112.102988090265,1,,101
KOES11949,segment,0,0.060599999949773,0.115478515625,42.5199628327852,-112.102814149688,1,,101
KOES11950,segment,0,0.020199999994929,0.1351318359375,42.5199647783958,-112.102611971456,1,,101
KOES11951,segment,0,0.048799999962739,0.103515625,42.5199586899029,-112.103235180252,1,,101
KOES11952,segment,0,0.050300000046263,0.13330078125,42.5199651603539,-112.102562916391,1,,101
KOES11953,segment,0,0.033500000017284,0.1627197265625,42.5199650480595,-112.102565227503,1,,101
KOES11954,segment,0,0.060699999947246,0.137939453125,42.519966232198,-112.102432793687,1,,101
KOES11955,segment,0,0.037300000005871,0.1221923828125,42.5199674078684,-112.102310585994,1,,101
KOES11956,segment,0,0.012799999999061,0.122314453125,42.5199654045033,-112.102500102125,1,,101
KOES11957,segment,0,0.067899999975452,0.17041015625,42.5199609452744,-112.102954119082,1,,101
KOES11958,segment,0,0.0255999999913,0.1900634765625,42.5199639828114,-112.102638497089,1,,101
KOES11959,segment,0,0.028300000048148,0.1334228515625,42.5199640776838,-112.102628637705,1,,101
KOES11960,segment,0,0.031600000088019,0.141845703125,42.5199643716658,-112.102598085785,1,,101
KOES11961,segment,0,0.075200000028417,0.1173095703125,42.5199653261728,-112.102498883334,1,,101
KOES11962,segment,0,0.039700000040284,0.19384765625,42.5199644584778,-112.102579704362,1,,101
KOES11963,segment,0,0.044699999967179,0.1473388671875,42.5199593169885,-112.103104562786,1,,101
KOES11964,segment,0,0.026600000006511,0.2027587890625,42.519963697313,-112.102649448794,1,,101
KOES11965,segment,0,0.010899999952926,0.1326904296875,42.5199635674476,-112.102653585717,1,,101
KOES11966,segment,0,0.132300000092073,0.377685546875,42.5199656251972,-112.102439722275,1,,101
KOES11967,segment,0,0.022199999976692,0.1064453125,42.5199659566017,-112.102405275287,1,,101
KOES11968,segment,0,0.120499999860385,0.2132568359375,42.5199625145653,-112.102753638622,1,,101
KOES11969,segment,0,0.036700000005112,0.1640625,42.5199624584938,-112.102750107136,1,,101
KOES11970,segment,0,0.009299999976065,0.1007080078125,42.5199633990769,-112.102652365343,1,,101
KOES11971,segment,0,0.020400000015798,0.12939453125,42.519963931998,-112.102596982382,1,,101
KOES11972,segment,0,0.036099999992985,0.1256103515625,42.5199644543518,-112.102542694906,1,,101
KOES11973,segment,0,0.03389999994306,0.1240234375,42.5199645620987,-112.102531496593,1,,101
KOES11974,segment,0,0.030500000023039,0.168212890625,42.5199635046379,-112.102632036387,1,,101
KOES11975,segment,0,0.046399999949699,0.238525390625,42.5199636088797,-112.102621203236,1,,101
KOES11976,segment,0,0.07479999994257,0.184326171875,42.5199637716824,-112.102604284046,1,,101
KOES11977,segment,0,0.053799999959665,0.1031494140625,42.5199576189713,-112.103224813393,1,,101
KOES11978,segment,0,0.063900000087415,0.1165771484375,42.5199610900394,-112.102836154228,1,,101
KOES11979,segment,0,0.037099999949078,0.203369140625,42.5199636120758,-112.102564715288,1,,101
KOES11980,segment,0,0.054000000037831,0.1002197265625,42.5199606920584,-112.102858791126,1,,101
KOES11981,segment,0,0.090799999832598,0.100341796875,42.5199611676783,-112.102809372489,1,,101
KOES11982,segment,0,0.034100000009403,0.1014404296875,42.5199571127056,-112.103221273986,1,,101
KOES11983,segment,0,0.035700000025827,0.193115234375,42.5199632832499,-112.102580170662,1,,101
KOES11984,segment,0,0.042900000003101,0.10498046875,42.5199635574475,-112.102542313912,1,,101
KOES11985,segment,0,0.062499999980446,0.1025390625,42.5199568095731,-112.103234051497,1,,101
KOES11986,segment,0,0.02839999993148,0.1658935546875,42.5199630422634,-112.102586496977,1,,101
KOES11987,segment,0,0.038000000007287,0.1385498046875,42.5199606975547,-112.102811433824,1,,101
KOES11988,segment,0,0.052300000010746,0.2000732421875,42.5199621759731,-112.10264844811,1,,101
KOES11989,segment,0,0.046000000073946,0.177978515625,42.5199623551775,-112.102629824829,1,,101
KOES11990,segment,0,0.022900000060417,0.2406005859375,42.5199620367375,-112.1026535588,1,,101
KOES11991,segment,0,0.021300000022165,0.1444091796875,42.5199604379725,-112.102810333587,1,,101
KOES11992,segment,0,0.026900000018941,0.13525390625,42.5199620181439,-112.102646132248,1,,101
